species,genus,order,suborder,family,subfamily,major_clade,outgroup,subgenus
Tectaria_kusukusensis,Tectaria,Polypodiales,Polypodiineae,Tectariaceae,NA,Polypodiineae,FALSE,NA
Tectaria_aenigma,Tectaria,Polypodiales,Polypodiineae,Tectariaceae,NA,Polypodiineae,FALSE,NA
Tectaria_sabahensis,Tectaria,Polypodiales,Polypodiineae,Tectariaceae,NA,Polypodiineae,FALSE,NA
Tectaria_ferruginea,Tectaria,Polypodiales,Polypodiineae,Tectariaceae,NA,Polypodiineae,FALSE,NA
Nephrolepis_davallioides,Nephrolepis,Polypodiales,Polypodiineae,Nephrolepidaceae,NA,Polypodiineae,FALSE,NA
Nephrolepis_acutifolia,Nephrolepis,Polypodiales,Polypodiineae,Nephrolepidaceae,NA,Polypodiineae,FALSE,NA
Nephrolepis_hirsutula,Nephrolepis,Polypodiales,Polypodiineae,Nephrolepidaceae,NA,Polypodiineae,FALSE,NA
Nephrolepis_obliterata,Nephrolepis,Polypodiales,Polypodiineae,Nephrolepidaceae,NA,Polypodiineae,FALSE,NA
Nephrolepis_brownii,Nephrolepis,Polypodiales,Polypodiineae,Nephrolepidaceae,NA,Polypodiineae,FALSE,NA
Nephrolepis_biserrata,Nephrolepis,Polypodiales,Polypodiineae,Nephrolepidaceae,NA,Polypodiineae,FALSE,NA
Nephrolepis_falciformis,Nephrolepis,Polypodiales,Polypodiineae,Nephrolepidaceae,NA,Polypodiineae,FALSE,NA
Nephrolepis_radicans,Nephrolepis,Polypodiales,Polypodiineae,Nephrolepidaceae,NA,Polypodiineae,FALSE,NA
Nephrolepis_falcata,Nephrolepis,Polypodiales,Polypodiineae,Nephrolepidaceae,NA,Polypodiineae,FALSE,NA
Nephrolepis_abrupta,Nephrolepis,Polypodiales,Polypodiineae,Nephrolepidaceae,NA,Polypodiineae,FALSE,NA
Nephrolepis_davalliae,Nephrolepis,Polypodiales,Polypodiineae,Nephrolepidaceae,NA,Polypodiineae,FALSE,NA
Nephrolepis_cordifolia,Nephrolepis,Polypodiales,Polypodiineae,Nephrolepidaceae,NA,Polypodiineae,FALSE,NA
Nephrolepis_exaltata,Nephrolepis,Polypodiales,Polypodiineae,Nephrolepidaceae,NA,Polypodiineae,FALSE,NA
Nephrolepis_flexuosa,Nephrolepis,Polypodiales,Polypodiineae,Nephrolepidaceae,NA,Polypodiineae,FALSE,NA
Nephrolepis_lauterbachii,Nephrolepis,Polypodiales,Polypodiineae,Nephrolepidaceae,NA,Polypodiineae,FALSE,NA
Nephrolepis_undulata,Nephrolepis,Polypodiales,Polypodiineae,Nephrolepidaceae,NA,Polypodiineae,FALSE,NA
Nephrolepis_pectinata,Nephrolepis,Polypodiales,Polypodiineae,Nephrolepidaceae,NA,Polypodiineae,FALSE,NA
Nephrolepis_pendula,Nephrolepis,Polypodiales,Polypodiineae,Nephrolepidaceae,NA,Polypodiineae,FALSE,NA
Nephrolepis_rivularis,Nephrolepis,Polypodiales,Polypodiineae,Nephrolepidaceae,NA,Polypodiineae,FALSE,NA
Cyclopeltis_semicordata,Cyclopeltis,Polypodiales,Polypodiineae,Lomariopsidaceae,NA,Polypodiineae,FALSE,NA
Cyclopeltis_crenata,Cyclopeltis,Polypodiales,Polypodiineae,Lomariopsidaceae,NA,Polypodiineae,FALSE,NA
Cyclopeltis_novoguineensis,Cyclopeltis,Polypodiales,Polypodiineae,Lomariopsidaceae,NA,Polypodiineae,FALSE,NA
Dracoglossum_plantagineum,Dracoglossum,Polypodiales,Polypodiineae,Lomariopsidaceae,NA,Polypodiineae,FALSE,NA
Dracoglossum_sinuatum,Dracoglossum,Polypodiales,Polypodiineae,Lomariopsidaceae,NA,Polypodiineae,FALSE,NA
Lomariopsis_pollicina,Lomariopsis,Polypodiales,Polypodiineae,Lomariopsidaceae,NA,Polypodiineae,FALSE,NA
Lomariopsis_cordata,Lomariopsis,Polypodiales,Polypodiineae,Lomariopsidaceae,NA,Polypodiineae,FALSE,NA
Lomariopsis_lineata,Lomariopsis,Polypodiales,Polypodiineae,Lomariopsidaceae,NA,Polypodiineae,FALSE,NA
Lomariopsis_spectabilis,Lomariopsis,Polypodiales,Polypodiineae,Lomariopsidaceae,NA,Polypodiineae,FALSE,NA
Lomariopsis_brackenridgei,Lomariopsis,Polypodiales,Polypodiineae,Lomariopsidaceae,NA,Polypodiineae,FALSE,NA
Lomariopsis_boivinii,Lomariopsis,Polypodiales,Polypodiineae,Lomariopsidaceae,NA,Polypodiineae,FALSE,NA
Lomariopsis_madagascarica,Lomariopsis,Polypodiales,Polypodiineae,Lomariopsidaceae,NA,Polypodiineae,FALSE,NA
Lomariopsis_crassifolia,Lomariopsis,Polypodiales,Polypodiineae,Lomariopsidaceae,NA,Polypodiineae,FALSE,NA
Lomariopsis_pervillei,Lomariopsis,Polypodiales,Polypodiineae,Lomariopsidaceae,NA,Polypodiineae,FALSE,NA
Lomariopsis_hederacea,Lomariopsis,Polypodiales,Polypodiineae,Lomariopsidaceae,NA,Polypodiineae,FALSE,NA
Lomariopsis_mannii,Lomariopsis,Polypodiales,Polypodiineae,Lomariopsidaceae,NA,Polypodiineae,FALSE,NA
Lomariopsis_muriculata,Lomariopsis,Polypodiales,Polypodiineae,Lomariopsidaceae,NA,Polypodiineae,FALSE,NA
Lomariopsis_rossii,Lomariopsis,Polypodiales,Polypodiineae,Lomariopsidaceae,NA,Polypodiineae,FALSE,NA
Lomariopsis_longicaudata,Lomariopsis,Polypodiales,Polypodiineae,Lomariopsidaceae,NA,Polypodiineae,FALSE,NA
Lomariopsis_sorbifolia,Lomariopsis,Polypodiales,Polypodiineae,Lomariopsidaceae,NA,Polypodiineae,FALSE,NA
Lomariopsis_fendleri,Lomariopsis,Polypodiales,Polypodiineae,Lomariopsidaceae,NA,Polypodiineae,FALSE,NA
Lomariopsis_vestita,Lomariopsis,Polypodiales,Polypodiineae,Lomariopsidaceae,NA,Polypodiineae,FALSE,NA
Lomariopsis_marginata,Lomariopsis,Polypodiales,Polypodiineae,Lomariopsidaceae,NA,Polypodiineae,FALSE,NA
Lomariopsis_maxonii,Lomariopsis,Polypodiales,Polypodiineae,Lomariopsidaceae,NA,Polypodiineae,FALSE,NA
Lomariopsis_japurensis,Lomariopsis,Polypodiales,Polypodiineae,Lomariopsidaceae,NA,Polypodiineae,FALSE,NA
Lomariopsis_latipinna,Lomariopsis,Polypodiales,Polypodiineae,Lomariopsidaceae,NA,Polypodiineae,FALSE,NA
Lomariopsis_prieuriana,Lomariopsis,Polypodiales,Polypodiineae,Lomariopsidaceae,NA,Polypodiineae,FALSE,NA
Lomariopsis_nigropaleata,Lomariopsis,Polypodiales,Polypodiineae,Lomariopsidaceae,NA,Polypodiineae,FALSE,NA
Lomariopsis_guineensis,Lomariopsis,Polypodiales,Polypodiineae,Lomariopsidaceae,NA,Polypodiineae,FALSE,NA
Lomariopsis_palustris,Lomariopsis,Polypodiales,Polypodiineae,Lomariopsidaceae,NA,Polypodiineae,FALSE,NA
Lomariopsis_amydrophlebia,Lomariopsis,Polypodiales,Polypodiineae,Lomariopsidaceae,NA,Polypodiineae,FALSE,NA
Lomariopsis_wrightii,Lomariopsis,Polypodiales,Polypodiineae,Lomariopsidaceae,NA,Polypodiineae,FALSE,NA
Lomariopsis_recurvata,Lomariopsis,Polypodiales,Polypodiineae,Lomariopsidaceae,NA,Polypodiineae,FALSE,NA
Lomariopsis_salicifolia,Lomariopsis,Polypodiales,Polypodiineae,Lomariopsidaceae,NA,Polypodiineae,FALSE,NA
Lomariopsis_jamaicensis,Lomariopsis,Polypodiales,Polypodiineae,Lomariopsidaceae,NA,Polypodiineae,FALSE,NA
Lomariopsis_kunzeana,Lomariopsis,Polypodiales,Polypodiineae,Lomariopsidaceae,NA,Polypodiineae,FALSE,NA
Lomariopsis_oleandrifolia,Lomariopsis,Polypodiales,Polypodiineae,Lomariopsidaceae,NA,Polypodiineae,FALSE,NA
Arachniodes_denticulata,Arachniodes,Polypodiales,Polypodiineae,Dryopteridaceae,Dryopteridoideae,Polypodiineae,FALSE,NA
Arachniodes_amoena,Arachniodes,Polypodiales,Polypodiineae,Dryopteridaceae,Dryopteridoideae,Polypodiineae,FALSE,NA
Arachniodes_tonkinensis,Arachniodes,Polypodiales,Polypodiineae,Dryopteridaceae,Dryopteridoideae,Polypodiineae,FALSE,NA
Arachniodes_miqueliana,Arachniodes,Polypodiales,Polypodiineae,Dryopteridaceae,Dryopteridoideae,Polypodiineae,FALSE,NA
Arachniodes_sinomiqueliana,Arachniodes,Polypodiales,Polypodiineae,Dryopteridaceae,Dryopteridoideae,Polypodiineae,FALSE,NA
Arachniodes_quadripinnata,Arachniodes,Polypodiales,Polypodiineae,Dryopteridaceae,Dryopteridoideae,Polypodiineae,FALSE,NA
Arachniodes_coniifolia,Arachniodes,Polypodiales,Polypodiineae,Dryopteridaceae,Dryopteridoideae,Polypodiineae,FALSE,NA
Arachniodes_globisora,Arachniodes,Polypodiales,Polypodiineae,Dryopteridaceae,Dryopteridoideae,Polypodiineae,FALSE,NA
Arachniodes_hainanensis,Arachniodes,Polypodiales,Polypodiineae,Dryopteridaceae,Dryopteridoideae,Polypodiineae,FALSE,NA
Arachniodes_grossa,Arachniodes,Polypodiales,Polypodiineae,Dryopteridaceae,Dryopteridoideae,Polypodiineae,FALSE,NA
Arachniodes_aristata,Arachniodes,Polypodiales,Polypodiineae,Dryopteridaceae,Dryopteridoideae,Polypodiineae,FALSE,NA
Arachniodes_carvifolia,Arachniodes,Polypodiales,Polypodiineae,Dryopteridaceae,Dryopteridoideae,Polypodiineae,FALSE,NA
Arachniodes_oohorae,Arachniodes,Polypodiales,Polypodiineae,Dryopteridaceae,Dryopteridoideae,Polypodiineae,FALSE,NA
Arachniodes_jinpingensis,Arachniodes,Polypodiales,Polypodiineae,Dryopteridaceae,Dryopteridoideae,Polypodiineae,FALSE,NA
Arachniodes_ziyunshanensis,Arachniodes,Polypodiales,Polypodiineae,Dryopteridaceae,Dryopteridoideae,Polypodiineae,FALSE,NA
Arachniodes_simplicior,Arachniodes,Polypodiales,Polypodiineae,Dryopteridaceae,Dryopteridoideae,Polypodiineae,FALSE,NA
Arachniodes_yasu-inouei,Arachniodes,Polypodiales,Polypodiineae,Dryopteridaceae,Dryopteridoideae,Polypodiineae,FALSE,NA
Arachniodes_longipinna,Arachniodes,Polypodiales,Polypodiineae,Dryopteridaceae,Dryopteridoideae,Polypodiineae,FALSE,NA
Arachniodes_neopodophylla,Arachniodes,Polypodiales,Polypodiineae,Dryopteridaceae,Dryopteridoideae,Polypodiineae,FALSE,NA
Arachniodes_nigrospinosa,Arachniodes,Polypodiales,Polypodiineae,Dryopteridaceae,Dryopteridoideae,Polypodiineae,FALSE,NA
Arachniodes_cornucervi,Arachniodes,Polypodiales,Polypodiineae,Dryopteridaceae,Dryopteridoideae,Polypodiineae,FALSE,NA
Arachniodes_pseudoaristata,Arachniodes,Polypodiales,Polypodiineae,Dryopteridaceae,Dryopteridoideae,Polypodiineae,FALSE,NA
Arachniodes_davalliaeformis,Arachniodes,Polypodiales,Polypodiineae,Dryopteridaceae,Dryopteridoideae,Polypodiineae,FALSE,NA
Arachniodes_fengii,Arachniodes,Polypodiales,Polypodiineae,Dryopteridaceae,Dryopteridoideae,Polypodiineae,FALSE,NA
Arachniodes_formosissima,Arachniodes,Polypodiales,Polypodiineae,Dryopteridaceae,Dryopteridoideae,Polypodiineae,FALSE,NA
Arachniodes_spectabilis,Arachniodes,Polypodiales,Polypodiineae,Dryopteridaceae,Dryopteridoideae,Polypodiineae,FALSE,NA
Arachniodes_gigantea,Arachniodes,Polypodiales,Polypodiineae,Dryopteridaceae,Dryopteridoideae,Polypodiineae,FALSE,NA
Arachniodes_tripinnata,Arachniodes,Polypodiales,Polypodiineae,Dryopteridaceae,Dryopteridoideae,Polypodiineae,FALSE,NA
Arachniodes_standishii,Arachniodes,Polypodiales,Polypodiineae,Dryopteridaceae,Dryopteridoideae,Polypodiineae,FALSE,NA
Dryopteris_hadanoi,Dryopteris,Polypodiales,Polypodiineae,Dryopteridaceae,Dryopteridoideae,Polypodiineae,FALSE,NA
Arachniodes_festina,Arachniodes,Polypodiales,Polypodiineae,Dryopteridaceae,Dryopteridoideae,Polypodiineae,FALSE,NA
Arachniodes_cavaleriei,Arachniodes,Polypodiales,Polypodiineae,Dryopteridaceae,Dryopteridoideae,Polypodiineae,FALSE,NA
Arachniodes_mutica,Arachniodes,Polypodiales,Polypodiineae,Dryopteridaceae,Dryopteridoideae,Polypodiineae,FALSE,NA
Arachniodes_superba,Arachniodes,Polypodiales,Polypodiineae,Dryopteridaceae,Dryopteridoideae,Polypodiineae,FALSE,NA
Arachniodes_assamica,Arachniodes,Polypodiales,Polypodiineae,Dryopteridaceae,Dryopteridoideae,Polypodiineae,FALSE,NA
Arachniodes_blinii,Arachniodes,Polypodiales,Polypodiineae,Dryopteridaceae,Dryopteridoideae,Polypodiineae,FALSE,NA
Arachniodes_pseudoassamica,Arachniodes,Polypodiales,Polypodiineae,Dryopteridaceae,Dryopteridoideae,Polypodiineae,FALSE,NA
Arachniodes_rhomboidea,Arachniodes,Polypodiales,Polypodiineae,Dryopteridaceae,Dryopteridoideae,Polypodiineae,FALSE,NA
Arachniodes_amabilis,Arachniodes,Polypodiales,Polypodiineae,Dryopteridaceae,Dryopteridoideae,Polypodiineae,FALSE,NA
Arachniodes_chinensis,Arachniodes,Polypodiales,Polypodiineae,Dryopteridaceae,Dryopteridoideae,Polypodiineae,FALSE,NA
Arachniodes_hunanensis,Arachniodes,Polypodiales,Polypodiineae,Dryopteridaceae,Dryopteridoideae,Polypodiineae,FALSE,NA
Arachniodes_hekiana,Arachniodes,Polypodiales,Polypodiineae,Dryopteridaceae,Dryopteridoideae,Polypodiineae,FALSE,NA
Arachniodes_sinorhomboidea,Arachniodes,Polypodiales,Polypodiineae,Dryopteridaceae,Dryopteridoideae,Polypodiineae,FALSE,NA
Arachniodes_henryi,Arachniodes,Polypodiales,Polypodiineae,Dryopteridaceae,Dryopteridoideae,Polypodiineae,FALSE,NA
Arachniodes_hiugana,Arachniodes,Polypodiales,Polypodiineae,Dryopteridaceae,Dryopteridoideae,Polypodiineae,FALSE,NA
Arachniodes_nipponica,Arachniodes,Polypodiales,Polypodiineae,Dryopteridaceae,Dryopteridoideae,Polypodiineae,FALSE,NA
Arachniodes_simulans,Arachniodes,Polypodiales,Polypodiineae,Dryopteridaceae,Dryopteridoideae,Polypodiineae,FALSE,NA
Arachniodes_insularis,Arachniodes,Polypodiales,Polypodiineae,Dryopteridaceae,Dryopteridoideae,Polypodiineae,FALSE,NA
Dryopteris_benedictii,Dryopteris,Polypodiales,Polypodiineae,Dryopteridaceae,Dryopteridoideae,Polypodiineae,FALSE,NA
